Industry,Work-life balance,Transparency,Toxic culture (R),Supportive culture,Strategy,Leadership,Innovation,Open to feedback,Agility,Ticker,Listing status,preperiod__prior_roa,preperiod__prior_revenue_growth,preperiod__prior_operating_margin,preperiod__prior_stock_return,preperiod__prior_stock_volatility,outcomes_longitudinal__forward_roa,outcomes_longitudinal__forward_operating_margin,outcomes_longitudinal__forward_revenue_growth,outcomes_longitudinal__secondary_no_washout_excess_tsr,outcomes_longitudinal__primary_three_month_washout_partial_excess_tsr,outcomes_longitudinal__sensitivity_six_month_washout_partial_excess_tsr,preculture_controls_longitudinal__publication_safe_roa_average,preculture_controls_longitudinal__publication_safe_roa_trend,preculture_controls_longitudinal__publication_safe_operating_margin_average,preculture_controls_longitudinal__publication_safe_operating_margin_trend,preculture_controls_longitudinal__publication_safe_revenue_growth_average,preculture_controls_longitudinal__publication_safe_assets_level,preculture_controls_longitudinal__publication_safe_leverage_level,preculture_controls_longitudinal__fiscal_period_revenue_growth_trend,preculture_controls_longitudinal__stock_2020_2022_avg_return,pre2023_headcount__publication_safe_log_headcount
Industrials,0.702925783,-1.100980137,0.339429373,0.650447642,-0.014431062,-0.05137058,-0.220232805,0.468772258,-2.004330485,THLLY,Public (direct listing),0.03255618018332099,0.0850296442687748,0.08212854605892264,0.479916634809439,0.3340354664624183,,,,-0.0643335042142632,-0.2178884995322341,-0.2238666994754831,0.0331597380843612,,0.07629076086956521,,,32835000000.0,0.1803380539058931,,0.12512045584480205,
Restaurants & Fast Food,-0.060988979,,-0.723811644,0.853766401,,-0.363030623,,,,CAKE,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-0.003304132,,-0.02245705,-1.018342991,,-0.05670193,,,,PLCE,Public (direct listing),0.18041273880438763,,0.1447004329203222,-0.5174850772121165,0.6893153814220034,-0.1448305590578754,-0.06199182692714458,-0.11109963861641714,-0.7912602798659903,-0.2597308780202333,-0.47689203213262976,0.03978148332305853,0.05918377496529855,0.02137517316182989,0.046202094979361986,0.03594549605751224,1037460000.0,0.04789100302662271,,-0.039150833950497156,9.38429367909962
Grocery Stores,-0.200380024,,-1.412235566,-0.6585765,,-1.41627763,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,-1.653089329,0.333627884,1.393425652,-0.162218582,-0.07043336,0.254329851,,-0.942678988,0.097513226,HIG,Public (direct listing),0.024915077799693184,0.0094692595500947,,0.08717295363652444,0.25885304183717595,0.04765466207952416,,0.0561216954659578,-0.05580251156951155,-0.2194515098376344,-0.17338254308392054,0.027921147646906754,0.0007207302304236143,,,0.06116871962460191,76578000000.0,0.06456162344276424,-0.03085693429864091,0.13539677890213922,
Media & Entertainment,-0.006068745,0.12030841,0.197481805,2.041594348,0.742194912,0.699997454,0.604035454,-0.889348853,-0.251801571,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.479170129,,-2.39734715,-2.300048254,,-1.388790802,,,,REAL,Public (direct listing),-0.3190901840520693,0.29036417129221803,-0.3119621934305783,-0.8998408494640725,1.22365246215362,-0.17282031591351438,-0.018597228892484295,0.18547424593677553,0.40743084150439834,0.7071821373115614,-0.23226935144321492,-0.27017423087515496,-0.052775880528751304,-0.44837531855729834,-0.07502020083913255,0.2511822590595681,754944000.0,,0.17361902851751193,-0.41542130874670596,8.118207049405783
Life Sciences & Biopharma,-0.321063981,-0.139389083,-0.226846555,-0.603478592,0.490132674,-0.110067128,-0.218262093,-0.062060611,0.204426564,TMO,Public (direct listing),0.07153591205714639,0.1454693835913392,0.1894022041634198,-0.1255687882343932,0.3208783196630792,0.06401884666981401,0.18158686609434463,0.061848707062910124,-0.19005866645396519,-0.06472777237936733,-0.2086824075851761,0.07897846640988312,0.00894982767709659,0.2258398803175722,0.037941969877000124,0.23921300173380844,95123000000.0,0.3644754686038077,-0.0579520202863989,0.2344623177729022,
Financial Services,0.476099324,-1.182971215,0.275873857,-0.35454498,-1.941514343,-1.504153898,,-0.514999475,-1.522021242,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-0.847218838,,-2.856307474,-0.672789154,,-0.899581532,,,,LVMUY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.354525293,,-0.087823453,-0.683216678,,0.050646413,,,,TLYS,Public (direct listing),0.12727035020195196,,0.11292468421826132,-0.42480039135921965,0.5269642983227626,-0.010082999545133666,-0.008321476383057762,0.15897073719229438,0.7026540408653541,1.4998300463700427,1.058759992661657,0.12727035020195196,,0.11292468421826132,,,504823000.0,0.4892843630341724,,0.17770012201776594,7.27931883541462
Restaurants & Fast Food,0.261336466,,0.385532166,0.655163233,,0.717510264,,,,QSR,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,1.26703519,,0.421963778,0.358751021,,0.539412227,,,,TJX,Subsidiary (proxy = parent listing),0.11535083096166684,,0.09794026776519052,0.07529689413858454,0.3309426224668358,0.16543093472763898,0.12256430241621201,0.09244146136831666,0.05383677374716056,0.015165887768267439,-0.05634618601384456,0.11535083096166684,,0.09794026776519052,,,28461000000.0,0.43947858472998136,,0.11223350651946669,12.736700896592344
General Retail,1.336078021,,-0.635516226,1.577048899,,0.397768912,,,,TJX,Public (direct listing),0.11535083096166684,,0.09794026776519052,0.07529689413858454,0.3309426224668358,0.16543093472763898,0.12256430241621201,0.09244146136831666,0.05383677374716056,0.015165887768267439,-0.05634618601384456,0.11535083096166684,,0.09794026776519052,,,28461000000.0,0.43947858472998136,,0.11223350651946669,12.736700896592344
Specialty Retail & Apparel,0.66797285,,0.787697019,2.495990121,,1.737706038,,,,TJX,Subsidiary (proxy = parent listing),0.11535083096166684,,0.09794026776519052,0.07529689413858454,0.3309426224668358,0.16543093472763898,0.12256430241621201,0.09244146136831666,0.05383677374716056,0.015165887768267439,-0.05634618601384456,0.11535083096166684,,0.09794026776519052,,,28461000000.0,0.43947858472998136,,0.11223350651946669,12.736700896592344
Financial Services,-0.350729423,0.122664363,0.083318242,0.984011445,-1.753429651,0.553839648,,-1.598794315,0.365285325,TOST,Public (direct listing),-0.15616127200454288,0.6017595307917889,-0.1406078359575247,-0.4008953194534517,0.8125611956521893,0.13759706103364783,0.05646912814148309,0.2191473448017951,-0.45436177081114215,-0.6314394756783828,-0.4071045661614757,-0.3001396357586381,,-0.24044659812142646,0.09328820585185726,0.6546414639271326,1735000000.0,,0.18208277291464822,-0.449430704440124,
Specialty Retail & Apparel,0.312915461,,0.619088955,1.029709768,,0.986906445,,,,PVH,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,-0.406568184,,-1.99640421,0.190259699,,-2.653575754,,,,MODG,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
Grocery Stores,-2.305728747,,-1.983756148,-0.952394721,,-0.563744341,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Industrials,-1.551560121,0.89274128,0.060812713,-0.105055428,1.042003038,0.273420026,-0.251192656,0.221442747,0.707794438,TM,Public (direct listing),0.04210609762733024,,0.09546663687227464,-0.29476752872746637,0.2733826325085335,0.03858613193632766,0.07430639373990135,0.018942407842526432,-0.02550773708196008,-0.12904437108011302,-0.1480847614847668,0.04210609762733024,,0.09546663687227464,,,67688771000000.0,0.3914439072915063,,0.0388942182634352,12.828842961612256
Specialty Retail & Apparel,0.824065973,,-0.410544866,-0.586812592,,-0.765370328,,,,TSCO,Public (direct listing),0.12823478001740873,0.11574894716523043,0.10101876721655208,-0.0335069715240639,0.35829199266418066,0.09822513699555539,0.09276440064849574,0.03608183787949759,-0.4132873322788533,-0.6411791366631043,-0.5648301250691389,0.11364628810263959,0.011025366349100828,0.09516520311026883,0.006825209665729976,0.23517521208960424,7767467000.0,0.019311314743918447,-0.0779277139594123,0.4090369747967415,9.998797732340453
Grocery Stores,1.008482374,,-0.435092185,1.09852611,,0.872037074,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Industrials,0.397225506,0.409614815,0.473045175,0.471701466,0.473594456,0.639624438,-0.034363096,0.650086146,0.40688672,TT,Public (direct listing),0.09714295195115477,0.13124274921479295,0.1512597159776634,-0.10801384210085774,0.30517865736077016,0.13395455039184284,0.18167089451367416,0.05991255198890899,0.043497203015610886,-0.1920284054400243,-0.07486664506981677,0.06491691070109416,0.004982841330676329,0.12924906397522654,0.010788369904946263,-0.05732090740784862,18059800000.0,0.26811481854727076,0.19045494791647288,0.23945937452984978,10.51867319162636
Business Services,-0.731278185,-0.996109964,-0.70401844,-0.235455979,0.078049583,-0.850582047,,-0.368153729,0.987438139,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.631085153,-0.568006893,-0.394798463,-0.547943471,-0.167922346,-0.375926023,-2.266405437,-0.352152257,-1.599988567,TRU,Public (direct listing),0.022826431687853047,0.25325991487061694,0.1688455214426265,-0.5021414661352925,0.4166362274638349,0.06208320206562137,0.18090643646058144,0.136898786164096,-0.3295206826896765,-0.435411119573787,-0.26410134837517907,0.06849664927500358,0.030506931928174226,0.2188942013959294,-0.005014481098500176,0.05622433451559383,12635000000.0,0.5038306292045904,0.11524107900454347,-0.045572024926410735,9.230142999272362
Insurance,-0.643163384,0.459932076,1.339417138,2.249572989,1.115459469,1.526628863,,0.497945234,-0.888368113,TRV,Public (direct listing),0.024559917730324843,0.059742647058823595,,0.1905380472103717,0.22821710405534051,0.053495799974673214,,0.009652836579170154,-0.03936433540024664,-0.13037659940499502,-0.07742814959201727,0.025768815853243365,0.0032943312335138907,,,0.050656113588610996,120466000000.0,,0.023366067277162395,0.1525452976006303,
Restaurants & Fast Food,1.373943699,,0.086588022,-1.327796132,,-0.79522821,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,-0.774072146,,-0.368458288,-0.696063376,,0.138641194,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Financial Services,-0.473876828,-0.220880515,-0.666054685,-1.622362784,-0.87801058,-1.63531577,,-1.168223754,0.68904839,TFC,Public (direct listing),0.011274099287714653,-0.10418909221384998,,-0.3081689675652919,0.32260885322536764,0.010121797621734669,,0.05164319248826299,0.09008841743654417,-0.096244477188695,-0.04585846707713537,0.0118985812235215,,,,,541241000000.0,0.07104413745447961,,-0.03165668716947545,7.61085279039525
Software & IT Services,0.612794085,-1.226501305,0.012739367,-0.718449987,-4.199693865,-2.777797841,1.058252297,-0.130027787,-0.178053462,TWLO,Public (direct listing),-0.09997728485397997,0.3464242696366684,-0.2694363593645175,-0.8056018973655074,0.8687225719618084,0.010687281013981951,0.048902570966398475,0.1999585487985549,0.24775250179362507,0.3898385405282072,0.7179960855793128,-0.061481826555636554,-0.006729600863417781,-0.3093032405492857,0.0018872174517682464,0.583003493589926,12998598000.0,0.07584717982662438,-0.10326459259930162,0.41844835437907646,8.970432074329242
Software & IT Services,0.684563586,0.21959792,0.385723668,0.926868334,0.193919698,1.056552297,-1.124733051,0.471903021,0.173206695,TYL,Public (direct listing),0.03503848708147792,0.16197896484741747,0.11579750124851097,-0.35793077478251856,0.4157344634109742,0.05923477664917455,0.15471012879524237,0.0855290048039068,-0.6847803997396714,-0.7056485676352351,-0.5129099462423404,0.05856634964404581,-0.016369368439493857,0.13743130543931534,-0.01521060417249298,0.2268820084393407,4732161000.0,0.006339598335728645,0.06707414342713854,0.09575345461813223,8.824677891164198
Consumer Products,-0.375127042,-0.699333918,-1.045622962,-0.981867769,0.020427703,-0.924896924,,-0.829277621,1.027309529,TSN,Public (direct listing),0.08793894788300155,0.1324789049714128,0.08276716339476746,-0.3029655988350639,0.2718545388437316,0.012556650451124694,0.0268892478908634,0.0442863698944469,-0.16739397515981236,-0.14453918328708815,0.0010290549080298472,0.08391858767798617,,0.09343450445280452,,,36309000000.0,0.25745682888540034,,-0.044633634572859626,11.8635823365834
Media & Entertainment,1.81852334,-1.627473007,-0.547202872,0.1095079,-0.253240316,-0.737481772,-2.40233608,-1.90855582,-1.245691156,UBSFY,Public (direct listing),0.015950153250524277,,0.16003199698851872,-0.422106641746293,0.5632194171960945,,,,-0.8842850430941099,-0.6373096769411589,-0.5885008369246425,0.015950153250524277,,0.16003199698851872,,,4959200000.0,0.4174463623165027,,-0.182250413917872,
Financial Services,0.084412041,0.169864523,0.90876937,0.4355899,0.612315003,0.51031725,,0.862747163,-0.682443404,UBS,Public (direct listing),0.00690804843330641,-0.051028266636241715,,0.004483036141576857,0.3908844411847009,0.005519066209115996,,0.14921138279228918,0.21116127218536263,0.19373517364254056,0.05653326999585673,0.006674830063499054,,,,,1117182000000.0,0.1957988940029467,,0.16753379756506823,3.912023005428146
Software & IT Services,-0.34056181,-1.092484413,-0.297997806,0.184034582,-0.940335768,-0.89037186,-0.40926895,-1.694351655,0.021479812,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-1.209235343,,-0.922729712,-0.492689389,,-1.126189015,,,,ULTA,Public (direct listing),0.20691825734266733,,0.15143387894340896,0.15269327804261645,0.3685293156815339,0.1726949660134103,0.12575456531985763,0.11076171013075209,0.250477866371968,-0.16157329231303486,-0.22315234003868456,0.14824330015404313,-0.01089473931775488,0.10944671358428687,-0.0013790404733339853,0.11199032358937899,4764379000.0,,0.15074663004028513,0.24100153047699066,10.60905725309463
Specialty Retail & Apparel,1.085310524,,0.881619199,2.092244012,,0.50303549,,,,UAA,Public (direct listing),0.07213613185569728,,0.09269132603238939,-0.5179153034514207,0.6423196386168806,-0.10539795493394964,-0.00712653306137078,-0.00798080270510415,-0.24405760175395308,-0.40843968075152803,0.028713548429807112,-0.006002483808639857,0.02655651330228428,-0.0021922452636893622,0.020304934105783292,0.05984401958898178,4991396000.0,0.0,,-0.1706645656019042,13.304684934198283
Outsourcing & Staffing,-0.106190185,,-0.329920563,-0.245956933,,-0.01247739,,,,UNF,Public (direct listing),0.04258862952291048,0.09561081493098289,0.06714790221219079,-0.038765951205800064,0.2739240381062644,0.0488867017849521,0.06847781007092613,0.033685420088040985,0.2532016425136092,0.16512366031872583,0.46315778536032837,0.0638225038775585,-0.013300191131227152,0.09958564761825499,-0.01717419795080521,0.03498438044293769,2427972000.0,,0.049247064699817274,-0.009523086002783695,9.546812608597396
Consumer Products,1.048976285,0.383283689,0.764225657,0.288286805,-0.640455371,0.098240095,,-0.048520805,-0.726966424,UL,Public (direct listing),0.09819971472995721,0.14546945313095883,0.16191966440830324,-0.019948555454725625,0.3056553911515743,,,,-0.43741271530303527,-0.39253187729815453,-0.26361936542150133,0.08055130168453292,,0.18373884524445122,,,75095000000.0,0.3951261735135495,,-0.006140215780104523,9.013838751608397
Supply Chain & Logistics,-2.448288335,,-2.783850747,-2.74229669,,-1.709913851,,,,UNP,Public (direct listing),0.10692294763861938,0.14084571638231513,0.3986733668341709,-0.1500194329101472,0.26269589160722423,0.10432267278939851,0.40214574898785427,0.03152480504396871,-0.12363732702163754,-0.09613759952462009,-0.0011257915080802317,0.09479393703105692,0.0033550278409444243,0.40779439463836,0.017110882530616447,0.00803565280816182,63525000000.0,0.46798898071625344,0.12051959672073558,0.09545175547193707,13.997832114758229
Specialty Retail & Apparel,-2.516834985,,-0.646509364,-0.644449761,,-1.181124959,,,,FRCOY,Public (direct listing),0.0858528369896996,0.07882354926788282,0.12874806290148894,0.12344003614860655,0.3029089100471838,,,,0.09120032296648573,0.34915590688386766,0.5471052551140139,0.0767610049610152,,0.12261405297918901,,0.07882354926788282,3183762000000.0,0.15099275636809537,,0.07177579973071353,
Travel & Leisure,0.143815599,,-0.161190314,-0.816521596,,-0.331100785,,,,UAL,Public (direct listing),0.010941536268891595,0.8249167816838516,0.05509954398843288,-0.17616428522221894,0.5484340556746659,0.047158734498898236,0.08396593070371289,0.10566151983045713,0.25242104945698873,0.19773736459152413,0.09413644712751768,-0.030108602472501928,-0.04300078837976306,-0.11873172747697287,-0.07045588620390057,-0.02037334378213651,68175000000.0,0.044033736707004036,0.7349808717129878,-0.2125510630297954,11.33976184596104
Financial Services,-2.852854208,-0.059276954,-2.804813279,-1.532795019,0.79282762,-1.232908291,,-2.521917942,1.649867526,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,1.273627135,0.201902231,0.085279181,-0.467846221,-0.024648458,0.369292521,,0.219252255,0.413920972,UNH,Public (direct listing),0.08188681549012027,0.12713971286209524,0.08771848643579445,0.12096331675670857,0.2439490899316706,0.03866244752489232,0.041882267134817096,0.01958475929728487,-0.7732600125099093,-0.04584152096402949,-0.030493602738363546,0.07970413543763803,0.0009343088173318547,0.08392262881650923,0.001027442091104305,0.09016341876253442,212206000000.0,0.01705889560144388,0.03262686537160338,0.248213827031481,15.03928598958639
Insurance,0.435841504,-0.429425524,-0.959209391,-0.353380331,0.404991019,0.482559528,,0.002899764,0.370974146,UNH,Public (direct listing),0.08188681549012027,0.12713971286209524,0.08771848643579445,0.12096331675670857,0.2439490899316706,0.03866244752489232,0.041882267134817096,0.01958475929728487,-0.7732600125099093,-0.04584152096402949,-0.030493602738363546,0.07970413543763803,0.0009343088173318547,0.08392262881650923,0.001027442091104305,0.09016341876253442,212206000000.0,0.01705889560144388,0.03262686537160338,0.248213827031481,15.03928598958639
Media & Entertainment,1.499406991,-1.842114965,-0.57872964,-1.121342997,-3.691855238,-3.629909352,0.333904323,-2.75941527,-0.300244036,U,Public (direct listing),-0.11757260193885997,0.25258120926479877,-0.6342183887553342,-0.7816597331371072,1.0797099769951637,-0.10018709509950234,-0.3653523921854962,0.1683632183908046,0.0022638689792406907,0.032688215847999746,-0.34272303644790647,-0.14320523124343784,0.05195325008079756,-0.37087336976992796,-0.10032506499308917,0.43171654828862316,4841346000.0,,-0.08658770921883915,0.14799744074962326,8.565030520830398
Travel & Leisure,0.597473656,,0.385102038,1.163378275,,-0.432360639,,,,CMCSA,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Insurance,-0.94539558,0.271465489,0.383223699,0.609646158,0.337285277,0.354333936,,0.208751862,-0.775396365,UNM,Public (direct listing),0.023012829423452744,0.0031509499311521694,,0.5790509148164735,0.36572315101676167,0.012366095944066126,,0.08250203086921193,-0.24367487323899062,-0.19769481741368655,-0.05544068538147595,0.013134056338954425,-0.0023321154291608445,,,0.004849651269899169,70115600000.0,0.0,-0.049420018606660565,0.22384667892692292,9.239899174217728
